Staten Island Rolling Sales.  All Sales From February 2022 - January 2023,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 02/13/2023 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.         Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3888,45,,A1,369 COLONY AVENUE,,10306,1,0,1,"3,000","1,600",1960,1,A1,10,2/2/22
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3888,54,,A5,385 COLONY AVENUE,,10306,1,0,1,"2,550","1,400",2004,1,A5,0,7/25/22
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3889,1,,A5,346 COLONY AVENUE,,10306,1,0,1,"2,642","1,344",1975,1,A5,"550,000",2/14/22
5,MIDLAND BEACH,01 ONE FAMILY DWELLINGS,1,3889,36,,A5,337 BADEN PLACE,,10306,1,0,1,"2,499","2,172",2015,1,A5,"700,000",6/3/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3650,40,,B3,329 BUEL AVENUE,,10305,2,0,2,"4,080","2,208",1950,1,B3,"1,110,000",5/6/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3652,31,,B2,316 DONGAN HILLS AVENUE,,10305,2,0,2,"4,027","2,522",1980,1,B2,0,2/28/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3655,43,,B2,399 NAUGHTON AVENUE,,10305,2,0,2,"4,514","2,192",1970,1,B2,"350,000",6/2/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3655,51,,B2,383 NAUGHTON AVENUE,,10305,2,0,2,"4,515","2,208",1965,1,B2,0,4/6/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3656,27,,B2,328 NAUGHTON AVE,,10305,2,0,2,"4,480","2,328",1985,1,B2,0,9/9/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3667,6,,B9,59 MEADOW PLACE,,10306,2,0,2,"2,957","1,548",1999,1,B9,"849,000",6/9/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3674,66,,B2,324 STOBE AVENUE,,10306,2,0,2,"4,399","2,392",1970,1,B2,0,1/24/23
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3679,55,,B2,318 JEFFERSON AVENUE,,10306,2,0,2,"4,562","2,234",1970,1,B2,0,10/29/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3679,79,,B2,319 ADAMS AVENUE,,10306,2,0,2,"5,879","2,538",1965,1,B2,0,10/30/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3682,26,,B9,405 JEFFERSON AVENUE,,10306,2,0,2,"3,023","1,816",1970,1,B9,0,8/3/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3682,41,,B9,369 JEFFERSON AVENUE,,10306,2,0,2,"3,035","1,560",1970,1,B9,0,3/14/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3682,41,,B9,369 JEFFERSON AVENUE,,10306,2,0,2,"3,035","1,560",1970,1,B9,0,3/31/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3684,25,,B9,712 LACONIA AVENUE,,10306,2,0,2,"2,993","1,760",1978,1,B9,"770,000",8/11/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3687,19,,B1,339 HAMDEN AVENUE,,10306,2,0,2,"3,000","1,300",2005,1,B1,"768,000",6/6/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3704,60,,B3,449 BUEL AVENUE,,10305,2,0,2,"5,474","2,576",1965,1,B3,"999,000",11/14/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3706,10,,B2,386 DONGAN HILLS AVENUE,,10305,2,0,2,"4,600","2,224",1970,1,B2,"995,000",2/10/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3706,13,,B2,390 DONGAN HILLS AVENUE,,10305,2,0,2,"4,600","2,224",1970,1,B2,0,2/2/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3708,9,,B3,490 BUEL AVENUE,,10305,2,0,2,"4,400","2,744",1979,1,B3,"995,000",3/23/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3710,56,,B2,173 SLATER BOULEVARD,,10305,2,0,2,"4,704","1,720",1970,1,B2,"948,000",6/15/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,23,,B9,236 SLATER BOULEVARD,,10305,2,0,2,"3,111","1,872",1980,1,B9,0,9/15/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,24,,B9,238 SLATER BOULEVARD,,10305,2,0,2,"3,111","1,872",1980,1,B9,"720,000",11/4/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,137,,B9,262 SLATER BOULEVARD,,10305,2,0,2,"2,376","1,872",1980,1,B9,"700,000",3/22/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3713,137,,B9,262 SLATER BOULEVARD,,10305,2,0,2,"2,376","1,872",1980,1,B9,"700,000",5/12/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3716,1,,B9,421 STOBE AVENUE,,10306,2,0,2,"3,200","2,592",1980,1,B9,0,12/16/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3729,142,,B9,147 MORELAND STREET,,10306,2,0,2,"2,793","1,320",1985,1,B9,"530,000",10/5/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3745,56,,B9,311 OLDFIELD STREET,,10306,2,0,2,"3,500","2,100",2011,1,B9,0,3/4/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3750,62,,B9,589 NAUGHTON AVENUE,,10305,2,0,2,"3,000","1,428",1978,1,B9,0,9/26/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3754,32,,B9,596 NAUGHTON AVENUE,,10305,2,0,2,"3,360","1,440",1979,1,B9,"709,000",2/15/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3755,21,,B9,302 SLATER BOULEVARD,,10305,2,0,2,"5,895","2,102",2000,1,B9,"810,000",2/2/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3766,20,,B2,70 FREEBORN STREET,,10305,2,0,2,"4,000","3,900",2010,1,B2,0,3/14/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3795,11,,B9,782 NUGENT AVE,,10306,2,0,2,"2,208","2,050",1992,1,B9,"780,000",11/15/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3799,127,,B2,162 GRIMSBY STREET,,10309,2,0,2,"6,319","3,251",2022,1,B2,"1,158,769",12/2/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3802,4,,B2,523 LINCOLN AVENUE,,10306,2,0,2,"2,000",740,1920,1,B2,"435,000",12/9/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3811,7,,S2,577 MIDLAND AVENUE,,10306,2,1,3,"2,000","2,560",1920,1,S2,0,11/21/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3822,19,,B2,312 KISWICK STREET,,10306,2,0,2,"3,999","2,780",1975,1,B2,"840,000",11/9/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3822,55,,B2,979 NUGENT AVENUE,,10306,2,0,2,"4,700","1,750",1925,1,B2,"450,000",5/2/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3850,25,,B9,877 FATHER CAPODANNO BL,,10305,2,0,2,"2,430",970,2005,1,B9,"645,000",3/23/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3882,16,,B2,260 GRIMSBY STREET,,10306,2,0,2,"4,000","1,768",1920,1,B2,"815,000",3/4/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3893,32,,B9,338 BADEN PLACE,,10306,2,0,2,"3,000","1,360",1980,1,B9,"680,000",2/9/22
5,MIDLAND BEACH,02 TWO FAMILY DWELLINGS,1,3905,30,,B3,322 BRYANT AVENUE,,10306,2,0,2,"3,200","1,256",1935,1,B3,"680,000",5/3/22
5,MIDLAND BEACH,03 THREE FAMILY DWELLINGS,1,3718,60,,C0,443 ADAMS AVENUE,,10306,3,0,3,"5,142","2,440",1975,1,C0,"1,180,000",3/17/22
5,MIDLAND BEACH,03 THREE FAMILY DWELLINGS,1,3718,64,,C0,435 ADAMS AVENUE,,10306,3,0,3,"5,142","2,440",1975,1,C0,"990,000",4/13/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1042,,R3,"20 MEADOW PLACE, B",B,10306,1,,1,,,1985,1,R3,"360,000",5/18/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1043,,R3,"20 MEADOW PLACE, C",C,10306,1,,1,,,1985,1,R3,"300,000",1/18/23
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1047,,R3,"20 MEADOW PLACE, G",G,10306,1,,1,,,1985,1,R3,0,8/19/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3674,1058,,R3,"40K MEADOW PLACE, 40K",40K,10306,1,,1,,,1985,1,R3,"415,000",4/1/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3750,1018,,R3,"566 DONGAN HILLS AVENUE, N/A",,10305,1,,1,,,1981,1,R3,"638,000",10/28/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3750,1020,,R3,"574 DONGAN HILLS AVENUE, 20A1",20A1,10305,1,,1,,,1981,1,R3,0,4/25/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3750,1026,,R3,"605 NAUGHTON AVENUE, 26A2",26A2,10305,1,,1,,,1981,1,R3,0,9/20/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1004,,R3,"1221 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"670,000",11/3/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1011,,R3,"1239 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"605,000",6/30/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1012,,R3,"1241 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"582,500",6/29/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1030,,R3,"945 PATTERSON AVENUE, N/A",,10306,1,,1,,,1981,1,R3,"390,000",2/9/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1031,,R3,947 PATTERSON,,10306,1,,1,,,1981,1,R3,"136,681",9/22/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1032,,R3,949 PATTERSON AVENUE,,10306,1,,1,,,1981,1,R3,0,10/4/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1037,,R3,961 PATTERSON AVENUE,,10306,1,,1,,,1981,1,R3,"480,000",7/15/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1050,,R3,656 GREELEY AVENUE,,10306,1,,1,,,1981,1,R3,0,12/21/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1074,,R3,888 PATTERSON AVENUE,,10306,1,,1,,,1981,1,R3,"600,000",5/26/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1083,,R3,647 GREELEY AVENUE,,10306,1,,1,,,1981,1,R3,0,9/6/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1097,,R3,"1151 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,0,3/7/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1100,,R3,"1145 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"580,000",6/2/22
5,MIDLAND BEACH,04 TAX CLASS 1 CONDOS,1A,3893,1102,,R3,"1187 FATHER CAPODANNO BL, N/A",,10306,1,,1,,,1981,1,R3,"699,000",5/11/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,42,,V0,569 QUINCY AVENUE,,10305,0,0,0,"2,474",0,,1,V0,"15,000",6/30/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,43,,V0,575 QUINCY AVENUE,,10305,0,0,0,"1,479",0,,1,V0,"15,000",6/30/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3478,44,,V0,123 QUINCY AVENUE,,10305,0,0,0,"1,499",0,,1,V0,"15,000",6/30/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3481,37,,V0,649 OCEANSIDE AVENUE,,10305,0,0,0,"1,720",0,,1,V0,0,3/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3481,51,,V0,711 LIBERTY AVENUE,,10305,0,0,0,"4,000",0,,1,V0,"18,000",5/24/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3657,20,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"4,480",0,,1,V0,0,9/9/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3657,20,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"4,480",0,,1,V0,"370,000",1/10/23
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3671,6,,V0,N/A BOUNDARY AVENUE,,10306,0,0,0,"1,300",0,,1,V0,0,8/18/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3679,100,,V0,N/A LACONIA AVENUE,,10306,0,0,0,"1,810",0,,1,V0,0,10/29/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3684,21,,V0,N/A LACONIA AVENUE,,10306,0,0,0,"5,120",0,,1,V0,"1,000",5/26/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3711,44,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"4,200",0,,1,V0,0,5/19/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,42,,V0,N/A OLYMPIA BOULEVARD,,10305,0,0,0,"1,934",0,,1,V0,"860,000",6/6/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,44,,V0,N/A OLYMPIA BOULEVARD,,10305,0,0,0,"1,980",0,,1,V0,"860,000",6/6/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,46,,V0,N/A OLYMPIA BOULEVARD,,10305,0,0,0,"5,155",0,,1,V0,"860,000",6/6/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,58,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"4,480",0,,1,V0,0,8/23/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3713,58,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"4,480",0,,1,V0,"720,000",11/4/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3767,31,,V0,N/A COLONY AVENUE,,10305,0,0,0,"3,580",0,,1,V0,0,6/8/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3768,23,,V0,N/A GRAHAM BOULEVARD,,10305,0,0,0,"2,000",0,,1,V0,0,11/22/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3791,21,,V0,130 FREEBORN STREET,,10306,0,0,0,"1,900",0,,1,V0,"345,000",6/9/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3792,14,,V0,948 OLYMPIA BOULEVARD,,10306,0,0,0,"3,760",0,,1,V0,"45,821",8/22/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3793,56,,V0,N/A BADEN PLACE,,10306,0,0,0,"1,900",0,,1,V0,"145,000",6/9/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3793,57,,V0,N/A BADEN PLACE,,10306,0,0,0,"1,900",0,,1,V0,"145,000",6/9/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3796,6,,V0,N/A MAPLETON AVENUE,,10306,0,0,0,"3,999",0,,1,V0,"400,000",6/27/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3796,8,,V0,N/A MAPLETON AVENUE,,10306,0,0,0,"4,500",0,,1,V0,"400,000",6/27/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3797,35,,V0,993 OLYMPIA BOULEVARD,,10306,0,0,0,"2,000",0,,1,V0,"17,500",5/18/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3798,14,,V0,N/A NUGENT AVENUE,,10306,0,0,0,"2,000",0,,1,V0,"890,000",9/12/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1,3800,5,,A5,11 HEMPSTEAD AVENUE,,10306,1,0,1,"2,000",0,2021,1,V0,0,6/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1,3800,6,,A5,9 HEMPSTEAD AVENUE,,10306,1,0,1,"2,000",0,2022,1,V0,0,6/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3804,25,,V0,564B MIDLAND AVENUE,,10306,0,0,0,"1,219",0,,1,V0,"10,100",4/4/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3811,21,,V0,263 COLONY AVE,,10306,0,0,0,750,0,,1,V0,500,3/2/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,13,,V0,N/A SLATER BOULEVARD,,10305,0,0,0,"3,810",0,,1,V0,"10,000",6/28/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,18,,V0,N/A SEAVER AVENUE,,10305,0,0,0,"1,589",0,,1,V0,"10,000",6/28/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,20,,V0,669 SEAVER AVENUE,,10305,0,0,0,"1,799",0,,1,V0,"10,000",6/28/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3825,21,,V0,659 SEAVER AVENUE,,10305,0,0,0,"5,400",0,,1,V0,"10,000",6/28/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3831,3,,V0,402 SLATER BOULEVARD,,10305,0,0,0,"2,040",0,,1,V0,"15,505",3/16/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3831,4,,V0,404 SLATER BOULEVARD,,10305,0,0,0,"1,440",0,,1,V0,"15,505",3/16/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3837,2,,V0,733 BUEL AVENUE,,10305,0,0,0,"2,248",0,,1,V0,500,3/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3837,3,,V0,731 BUEL AVENUE,,10305,0,0,0,"2,248",0,,1,V0,500,3/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3837,4,,V0,729 BUEL AVENUE,,10305,0,0,0,"2,248",0,,1,V0,500,3/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3837,5,,V0,727 BUEL AVENUE,,10305,0,0,0,"2,240",0,,1,V0,500,3/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3838,25,,V0,720 BUEL AVENUE,,10305,0,0,0,"2,240",0,,1,V0,500,3/15/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3838,26,,V0,722 BUEL AVENUE,,10305,0,0,0,"2,240",0,,1,V0,500,3/15/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3838,29,,V0,728 BUEL AVENUE,,10305,0,0,0,"1,700",0,,1,V0,500,3/15/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3838,32,,V0,691 FATHER CAPODANNO BL,,10305,0,0,0,"2,996",0,,1,V0,0,3/15/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3838,37,,V0,N/A OCEANSIDE AVENUE,,10305,0,0,0,"2,673",0,,1,V0,"1,000",3/15/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3838,38,,V0,703 OCEANSIDE AVENUE,,10305,0,0,0,"2,552",0,,1,V0,"1,000",3/15/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3839,7,,V0,N/A QUINCY AVENUE,,10305,0,0,0,"4,800",0,,1,V0,"35,000",3/14/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3848,11,,V0,N/A FATHER CAPODANNO BLV,,10305,0,0,0,"4,860",0,,1,V0,0,5/16/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3856,4,,V0,845 QUINCY AVENUE,,10305,0,0,0,"2,000",0,,1,V0,"511,849",7/7/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3864,116,,V0,646 JEFFERSON AVENUE,,10306,0,0,0,"1,939",0,,1,V0,100,11/21/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3871,51,,V0,109A MAPLETON AVENUE,,10306,0,0,0,"1,479",0,,1,V0,"5,000",6/29/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3871,51,,V0,109A MAPLETON AVENUE,,10306,0,0,0,"1,480",0,,1,V0,"3,300",3/24/22
5,MIDLAND BEACH,05 TAX CLASS 1 VACANT LAND,1B,3884,42,,V0,N/A COLONY AVENUE,,10306,0,0,0,"3,999",0,,1,V0,0,9/27/22
5,MIDLAND BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3798,12,,C3,830 NUGENT AVENUE,,10306,4,0,4,"3,999","2,650",1930,2,C3,"890,000",9/12/22
5,MIDLAND BEACH,07 RENTALS - WALKUP APARTMENTS,2A,3804,29,,C3,1091 OLYMPIA BOULEVARD,,10306,4,0,4,"6,000","2,420",1910,2,C3,"750,000",4/1/22
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3651,1,,K1,1806-1816 HYLAN BLVD,,10305,0,6,6,"22,300","8,120",1963,4,K1,"2,550,000",10/7/22
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3812,10,,K2,591 MIDLAND AVENUE,,10306,0,2,2,"1,021","1,700",2008,4,K2,"399,000",7/6/22
5,MIDLAND BEACH,22 STORE BUILDINGS,4,3815,23,,K4,600 MIDLAND AVENUE,,10306,1,2,3,"4,279","2,490",1920,4,K4,"585,000",7/28/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,15,95,,A5,28 CARROLL PLACE,,10301,1,0,1,"1,349","1,312",1990,1,A5,"445,000",8/19/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,4,,A1,123 MONROE AVENUE,,10301,1,0,1,"2,725","1,552",1920,1,A1,"572,500",7/7/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,17,49,,A1,19 MONROE AVE,,10301,1,0,1,"2,465","1,879",1843,1,A1,"685,000",3/22/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,20,45,,A5,60 BELMONT PLACE,,10301,1,0,1,"2,000","1,008",2000,1,A5,"350,000",6/15/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,20,52,,A5,80 BELMONT PLACE,,10301,1,0,1,"3,000","1,008",2000,1,A5,"636,000",7/27/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,22,123,,A1,14 ST MARKS PLACE,,10301,1,0,1,"3,800","1,656",1925,1,A1,"550,000",4/8/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,43,,A1,211 WESTERVELT AVENUE,,10301,1,0,1,"6,479","3,372",1986,1,A1,"740,000",9/23/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,100,,A1,45 FT HILL CIRCLE,,10301,1,0,1,"5,000","1,730",1930,1,A1,"595,000",3/14/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,28,129,,A1,95 FT HILL CIRCLE,,10301,1,0,1,"7,849","2,016",1920,1,A1,"715,000",6/22/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,30,1,,A1,179 WESTERVELT AVENUE,,10301,1,0,1,"2,774","1,296",1925,1,A1,"520,000",7/5/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,30,31,,A1,12 CURTIS PLACE,,10301,1,0,1,"3,506","2,024",2010,1,A1,0,6/28/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,30,58,,A1,33 CRESCENT AVENUE,,10301,1,0,1,"2,500",766,1945,1,A1,0,2/12/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,31,33,,A1,172 HAMILTON AVENUE,,10301,1,0,1,"2,499","1,782",1925,1,A1,"650,000",6/14/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,35,38,,A1,160 CORSON AVENUE,,10301,1,0,1,"3,332","1,406",2008,1,A1,"632,000",12/27/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,35,74,,A1,442 WESTERVELT AVENUE,,10301,1,0,1,"2,375","1,224",1925,1,A1,"360,000",4/12/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,36,128,,A2,183 CORSON AVENUE,,10301,1,0,1,"7,499","1,304",1930,1,A2,"400,000",11/14/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,37,32,,A1,16 WINTER AVENUE,,10301,1,0,1,"2,500","1,567",2006,1,A1,0,4/5/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,39,74,,A1,171 BENZIGER AVENUE,,10301,1,0,1,"3,125","1,600",2012,1,A1,"670,000",2/8/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,40,49,,A1,57 HENDRICKS AVENUE,,10301,1,0,1,"3,300","2,020",1920,1,A1,0,2/19/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,40,49,,A1,57 HENDRICKS AVENUE,,10301,1,0,1,"3,300","2,020",1920,1,A1,0,3/26/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,43,1,,S0,403 JERSEY STREET,,10301,1,2,3,"3,900","6,100",1920,1,S0,"830,000",10/27/22
5,NEW BRIGHTON,01 ONE FAMILY DWELLINGS,1,43,68,,A1,147 WINTER AVENUE,,10301,1,0,1,"2,500","1,915",2017,1,A1,"530,000",2/15/22
